,user_ID,followers_count,user_location,user_description,date,text,hashtags
1714,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-22 00:00:32,Online Therapist for the treatment of #OCD. Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See:  https://t.co/37SDggbIH6  #OCDrecovery #OCDawareness #anxiety #mindfulness #depression,['OCD']
1715,3072252058,12969,Worldwide,Official Twitter page for the internet's #1 CLEAN #QUIZ site ~ over 1000+ DAILY quizzes ~ This cow does #followback. 🐮,2021-10-21 23:33:02,How Much Of A #Perfectionist Are You Really? #quiz https://t.co/V1jC4NiJhu #ocd,"['Perfectionist', 'quiz', 'ocd']"
1716,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 23:25:00,Suffering from Obsessive thinking around your health? I recommend Online Mindfulness Therapy via Skype for Health Anxiety and Hypochondria. Visit: https://t.co/a34MmnaE1i #OCD #anxiety #panicattacks #OnlineTherapistForOCD #intrusivethoughts,
1717,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 23:15:01,Online Therapy for #OCD https://t.co/TF5BoVDGzY,['OCD']
1718,1291387911238086664,22,Australia ,Decentralised news reporter bringing you the latest in the developing crypto sector and global headlines and topics that matter most.,2021-10-21 23:05:04,"The merging of real estate and block chain technology providing people the opportunity to invest in the global property market. #TerraLand offers investors a new way of investing. #hive #posh #ocd #leofinance #Luna #realestate #news #blockchain #crypto
https://t.co/s0fsnKz6Wf",
1719,2246045856,108,,"Youtuber @ https://t.co/N72xXGsSUD 
Twitch Affiliate @ https://t.co/GrAOFN9xZj
• SCHEDULE
• Tuesday, Wednesday 10am EST | Thursday 6pm EST",2021-10-21 22:53:12,"🔴🔔 B4B Act 3! Squad Run! - OCDGaming https://t.co/w3f7glX9l9

#twitch #twitchstream #streamer #live #livestream #back4blood #b4b #ocd #gaming #zombie #fps","['twitch', 'twitchstream', 'streamer', 'live', 'livestream']"
1720,11315502,11584,"Westcliff-on-Sea, UK","A French Blogger in Essex. UK...  
My Blog's FB Page: https://t.co/262NAgBLct and Local FB Community Group: https://t.co/yHrydBaPdX",2021-10-21 22:37:03,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/LDoCXnj2CP via @OlgaNM7",['TuesdayBookBlog']
1721,3131112573,79,"Florida, USA",Harmony United Psychiatric Care-Serving Florida with #MentalHealth Clinics & Online #Psychiatry.,2021-10-21 22:15:58,"Make Your Mental Health a Priority!
For appointments Call (352)431-3940 or Email info@hupcfl.com or visit https://t.co/E0tfq9WCZS.
#harmonyunitedpsychiatriccare #depression #anxious #anxiety #mentalhealthmatters  #mentalhealthsupport #OCD https://t.co/CsXIIONcyK",
1722,607633104,2397,,"The Mental Health Center of Denver is a place for recovery, resilience and well-being, known locally and nationally as a model for innovative behavioral health.",2021-10-21 22:05:01,A thoughtful perspective on living with #OCD: https://t.co/ydRbxl0jmV,['OCD']
1723,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 22:00:33,Online Therapist for Obsessive Compulsive Disorder (OCD). Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See: https://t.co/37SDggbIH6 #OCD #OCDrecovery #OCDawareness #anxiety #mindfulness #depr…,
1724,1439801317124292611,184,,|horror-reading-hiking-pumpkin spice-punk| engaged💍libra♎mother❤️student📚hostess💁🏼‍♀️ bpd•ocd•ptsd,2021-10-21 21:29:25,"#OCD may be incurable, 
but it is very treatable!",['OCD']
1725,885845539,95,Texas,Multiple Mental Disorders and on a Journey Towards Healing.,2021-10-21 21:23:48,Distraction time so I don't feel the pain or hear the liars in my head. What is your distraction? #depression #Anxiety #OCD #bipolar #BPD #mentalhealth #mentalillness,['depression']
1726,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 21:00:31,Online Therapist for effective help overcoming #OCD. See: https://t.co/37SDggbIH6 #OCDrecovery #OCDawareness #IntrusiveThoughts,"['OCD', 'OCDrecovery', 'OCDawareness', 'IntrusiveThoughts']"
1727,1339951990185619460,208,,"Scarlet Bobkins.
#amwriting | Youtuber | Singer | Artist | #stocks | Meme | Pure O | Fairy
 ^__^",2021-10-21 20:25:25,"After getting physically ill and being hospitalised, my OCD has taken on a superpower form. Completely unmanageable.😳
#mentalhealth #OCD","['mentalhealth', 'OCD']"
1728,267982057,2653,almost certainly at home,"Aspiring crone on unceded Susquehannock land. Disabled by psychiatric conditions and treatment. Fat, white, tired. Loves dogs, spouse, and informed consent.",2021-10-21 20:20:36,Or Why #OCD is not a fun way to say ‘neat’. https://t.co/SYQq7zwFNY,['OCD']
1729,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 20:15:02,Online #Mindfulness Therapy via Skype for the treatment of #OCD obsessive intrusive thoughts and traumatic memories and memory images. Contact me to learn more. See: https://t.co/4fEstIJ89K #OCDrecovery #OnlineTherapistforOCD #IntrusiveThoughts,"['Mindfulness', 'OCD']"
1730,2405973543,621,"England, United Kingdom","Passionate disabled teacher who loves all things teaching, particularly Business and Enterprise Education.",2021-10-21 20:12:18,I’ve spent my first week of half term with ridiculous over thoughts about mice being every where #OCD,['OCD']
1731,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 20:10:00,Looking for Online Mindfulness Therapy for Bulimia or Binge Eating Disorder? Heal your underlying depression. Email me to schedule a therapy session via Skype. Visit: https://t.co/lEto5ifMlt #bulimia #eatingdisorders #mindfulness #addiction #OCD,
1732,2263257510,1725,"Topeka, KS","Amanda Petrik-Gardner, LCPC (KS, ME), LPC (CO, MO, MI), LIMHP (NE) specializes in OCD, BFRBs & anxiety. Consultation, speaking events, & clinical supervision!",2021-10-21 20:00:09,"All of our treatment plans and goals might look different in OCD treatment. Here are a few of mine!
.
What would be on your ERP Plan?

#ocd https://t.co/GtIXRLcvZ0",
1733,1282718335876993024,208,Aceh,,2021-10-21 19:53:55,"#hive $hive #HiveBlogshare #photography #animal #ocd #posh #insect #macrophotography  #amazingnature #proofofbrain  
#macro #neoxian

https://t.co/Z8z6jzyZZm","['hive', 'HiveBlogshare', 'photography', 'animal', 'ocd', 'posh', 'insect', 'macrophotography', 'amazingnature', 'proofofbrain']"
1734,2253207254,388,"Barrow-in-Furness, England","Mum to 2👭, 2 🐱🐱 & 1 crazy🐶. Wife to 1 ⛰ obsessed husband. Lifes ambition to meet Barenaked Ladies (done)
New ambition - to make the 🌍 aware of PANS PANDAS.",2021-10-21 19:40:00,My daughter lost a lot of weight due to contamination #OCD at the onset of #PANDAS. Noone knew what was wrong with her. She was 5 &amp; deteriorating right in front of our eyes. Awareness is crucial. #anorexia #FoodRestriction #PansPandasHour https://t.co/6PisuFg9jH,"['OCD', 'PANDAS']"
1735,1407424541295407104,523,Arizona,"Educator, curriculum expert, school founder and administrator. #ThearaWay (Personal account @reneerosales )",2021-10-21 19:29:43,Check out Renee the Waymaker at Theara giving some tips and tricks. Happy Disability Awareness Month. https://t.co/PhdIosgLe2 #thearaway #disabilityawareness #neurodiversecollective #adhd #ocd #wellliving #tipsandtricks #lifehacks https://t.co/0Gzb6XHfBk,
1736,2253207254,388,"Barrow-in-Furness, England","Mum to 2👭, 2 🐱🐱 & 1 crazy🐶. Wife to 1 ⛰ obsessed husband. Lifes ambition to meet Barenaked Ladies (done)
New ambition - to make the 🌍 aware of PANS PANDAS.",2021-10-21 19:10:00,My little girl got a strep throat when she was 5. She developed #OCD #anxiety #tics #anorexia due to her antibodies attacking the basal ganglia part of her 🧠 instead of the strep bacteria. Now her life is very difficult. #PansPandasHour https://t.co/WOUQV8X4Dk,"['OCD', 'anxiety', 'tics', 'anorexia']"
1737,754530667,52,Canada bc,"Hi I'm lilly, I'm a #twitchstreamer I enjoy doing it so much. I have #autism and #fibromyalgia #anxiety. I luv #gaming  #baking #animals and watching #movies",2021-10-21 19:02:14,Spooktober! new rift and event! https://t.co/TksORaFjIx #dbd #deadbydaylight  #spooktober #smallstreamer #twitchaffilite #autism #fibromyalgia #catcam #OCD #Anxiety #depression,"['dbd', 'deadbydaylight', 'spooktober', 'smallstreamer']"
1738,2253207254,388,"Barrow-in-Furness, England","Mum to 2👭, 2 🐱🐱 & 1 crazy🐶. Wife to 1 ⛰ obsessed husband. Lifes ambition to meet Barenaked Ladies (done)
New ambition - to make the 🌍 aware of PANS PANDAS.",2021-10-21 19:00:00,#PANDAS is an autoimmune illness causing horrific neuropsychiatric symptoms. #OCD #anxiety #tics #anorexia #tourettes can all be  due to #infection such as #strep #COVID19 #lyme. Pls be #PANS #PANDAS aware. #PansPandasHour #PansPandasUk https://t.co/jIdOUrbruj,"['PANDAS', 'OCD', 'anxiety', 'tics', 'anorexia']"
1739,1241492760680693760,480,Austin,"Writer, proud mama, ten-year veteran of parenting OCD. Memoir in Progress: Fierce Motherhood: A Year of OCD Hell, Healing, and Coming Home.",2021-10-21 18:48:14,"The best #OCD therapists know how to gently guide parents to work more effectively with their kids without shaming them or making them feel guilty about mistakes they didn't know they were making. Everyone should feel like they are on the same side, working to beat back the OCD.",['OCD']
1740,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 18:45:00,Online Therapist for overcoming #OCD. Contact me if you are looking for effective Online Mindfulness Therapy via Skype for overcoming OCD. See: https://t.co/37SDggbIH6 #OCDrecovery #OCDawareness #anxiety #mindfulness #depression,['OCD']
1741,1438214067991289861,2,"San Francisco, CA",MEDvidi is an online center for mental healthcare dedicated to improving access to psychiatric treatment for Americans.,2021-10-21 18:32:41,"Here are the different risk factors associated with Obsessive-Compulsive Disorder. It is common for OCD to occur alongside other mental health conditions, but getting appropriate treatment from qualified mental health professionals at #MEDvidi can lower its intensity. 
#OCD https://t.co/b5jKbYYndR",
1742,1436258074852044830,71,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",2021-10-21 18:17:45,"Lovely walk with wife and dog. Dog had lots of energy to run around, especially when seeing the playful pup again. #mentalhealth #bipolar #anxiety #OCD https://t.co/YgQFwqSH5n",
1743,544399283,440,,"Providing Hoarding Clean Up, Clutter Cleaning, Junk Removal, and Organizing and Sorting services. Website & Social Links Below:",2021-10-21 18:16:33,"New Article: Abandoned House Cleanup Service! 
https://t.co/9KNmWKvweR
#hoarder #abandoned #abandonedhousecleanup #clutter #hoarding #ocd #mentalhealth #hoardercleanup #cleaningservice #cleaning #hoardingcleanup #hoardingdisorder #blog #hoardingblog #addressourmess https://t.co/2sHwSTjdQs","['hoarder', 'abandoned', 'abandonedhousecleanup']"
1744,2735274104,9272,,"Help us give hope to millions as we go beyond genetics & drugs to find safer, more effective treatments for Tourette syndrome & other tic disorders.",2021-10-21 17:46:08,"Oxidative-Genetic Brain Dysfunction: #ADHD, Learning Disability, #OCD, Autism, #Tourettes https://t.co/y5QaF3Cwa3 https://t.co/VOMdngX8aD","['ADHD', 'OCD', 'Tourettes']"
1745,1329657528783802370,146,,"Working on my OCD, ADHD, weight loss with an unrepaired hernia and chronic foot pain. Yup, Long list. so lets get moving, Right now.",2021-10-21 17:31:56,"Just skipped the third page in google search results as three is an unlucky number for me. I did not even think. There was no anxiety, no nothing. Just freaking habit. Even after #OCD leaves me, I will have to deal with its remnants.",
1746,779379946103959557,5046,"Johannesburg, South Africa",Authors of children's books and poetry as well as bakers and fondant artists. #RRBC,2021-10-21 17:17:22,"#TuesdayBookBlog I'LL PRAY WHEN I'M DYING  by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/eMG5QAFHMG via @OlgaNM7",['TuesdayBookBlog']
1747,1375671769286156289,45,Aceh//Indonesia,"I am a lover of macrophotography, I work in the furniture section and I always take the time to do macrophotography shooting every day.",2021-10-21 17:11:36,"Macrophotography || Insects of the Taeniaptera lasciva family. — Hive https://t.co/ZOZv5EjC5A 

#hive #posh #photography #macrophotography #insects #photofeed #photographylovers #ocd #oc","['hive', 'posh']"
1748,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 17:05:01,Online Psychotherapist for #OCD Health Anxiety and #Hypochondria via Skype. Mindfulness Therapy is very effective and you will notice significant improvements after 3-4 sessions with me. Visit: https://t.co/a34MmnaE1i #intrusivethoughts #OCDtreatment #OCDrecovery,"['OCD', 'Hypochondria']"
1749,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 17:00:20,Online Counseling for overcoming #OCD. Online Mindfulness Therapy via Skype. Get better without using medications. Most people see huge improvements after 3-4 sessions. Contact me. See: https://t.co/eAvHG7JiTg,['OCD']
1750,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 16:35:00,Online Psychotherapist for #OCD and obsessive intrusive thoughts and traumatic memories using the very powerful techniques of Mindfulness Therapy as developed by Dr. Peter Strong. Go to: https://t.co/4fEstIJ89K #OCDtreatment #OCDrecovery,['OCD']
1751,860087023,1746,Maryland,"The largest private nonprofit provider of mental health, substance use, special education, developmental disability, and social services in the nation.",2021-10-21 16:31:03,"Tomorrow's #OCD &amp; #Anxiety Lecture explores:

🔹OCD and relationships (@amariaskin)
🔹Co-occurring #BPD and OCD (@blaisemd)

@ocdbaltimore 
https://t.co/CW1LuyPO2i","['OCD', 'Anxiety', 'BPD']"
1752,1329657528783802370,146,,"Working on my OCD, ADHD, weight loss with an unrepaired hernia and chronic foot pain. Yup, Long list. so lets get moving, Right now.",2021-10-21 16:27:31,"Walk away from that obsession. Dont stand around waiting for a reason to do that #OCD ritual. You will justify doing it if you stand long enough. Keep walking, And if you see that obsession again, smile, wave &amp; keep walking. There are better things waiting for you in the world. https://t.co/sX9zvW9NWa",['OCD']
1753,845789766826311680,1954,Was Canada. Now UK. CH next?,"Author of One Of Us Has To Go, recommended by @OCDUK

""Unusual, vivid, palpable""

German expat in Emot. Contamination exile

https://t.co/xotiD21AFG…

OCD 🤢",2021-10-21 15:57:45,"OMG, FREAKING OMG!!!! 😱😱😱😱😱

I was brave again and ordered more jewellery making supplies online, and now they have arrived and have come from FREAKING DIRTY GERMANY! 😫😫😫😫

Now the argument with Sonja (OCD), ugh ugh UGH. 😩😩

#OCD",
1754,1391355096655609857,7,,"An economist, crypto analyst and writer",2021-10-21 15:52:29,"Hey guys I just dropped a post on hive. Check it out, it's a sketch work of Gollum a character in the Lord of the Rings.

https://t.co/3AYMy0zd91

#drawing 
#sketchwork
#Photofeed
#potrait
#LordoftheRings 
#OCD 
#proofofbrain
#Posh
#creativecoin
#hive
#HiveBlogShare",
1755,1255484235428872192,109,Right here. Right now.,"🙂😕🙁☹️😣😫🤯
Reality tried to evade me, and for a while I let it go #freetheroswell2👽👽",2021-10-21 15:49:40,"THE MAGIC NUMBER 
#OCD #mentalhealth #magicalthinking https://t.co/g3zsQ2v4er","['OCD', 'mentalhealth', 'magicalthinking']"
1756,1169166601288966145,9393,,A Navy Veteran turned Writer and Blogger.,2021-10-21 15:42:35,"Check out my latest article: 
Fastidiousness 

https://t.co/Tn5nrAXfd7 via @LinkedIn 

#humor #wisdom #story #marriage #relationships #selfhelp #veteran #influencer #Pune #writer #writing #hr #management #human #behaviour #OCD","['humor', 'wisdom', 'story']"
1757,1169166601288966145,9393,,A Navy Veteran turned Writer and Blogger.,2021-10-21 15:38:22,"I just published: 
Fastidiousness and ‘Symmetry OCD’ 
👇

https://t.co/CIcRITNMLG 

#humor #wisdom #relationships #perfection #discipline #marriage #work #parenting #children #training #military #veteran #Pune #writing #writer #selfhelp #OCD #story","['humor', 'wisdom', 'relationships']"
1758,250271525,4221,"New Rochelle, NY","Leading independent publisher of authoritative peer-reviewed journals, books, and trade publications in science, technology, engineering, & medicine (STEM)",2021-10-21 15:28:31,"A top-read article explores the efficacy of N-acetylcysteine (#NAC) in reducing obsessive-compulsive disorder symptoms in children, as the glutamate modulating drug has shown to be a promising agent in adults with #OCD. Access the full pilot study: https://t.co/PqXDf9xYJE https://t.co/UIyAUXLe00",['NAC']
1759,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 15:25:01,Online Psychotherapist for managing #OCD. Visit: https://t.co/37SDggbIH6  #OCDrecovery #OCDawareness #anxiety #mindfulness #depression,"['OCD', 'OCDrecovery', 'OCDawareness', 'anxiety', 'mindfulness', 'depression']"
1760,1436258074852044830,71,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",2021-10-21 15:00:17,"Enjoyed diving back into The Witcher 3 Wild Hunt on PS4 this afternoon. Having spoken to my supervisor (which went well) and watching Private Practice, it has been a nice, relaxed afternoon. #mentalhealth #bipolar #anxiety #OCD",
1761,1449740067140947971,56,nowhere ,neurotypical I am not (she/her),2021-10-21 14:57:18,"I would rather tell people about my OCD than my Bipolar Disorder. Why? Same reason for both: they are largely misunderstood. OCD = quirky and organized, Bipolar Disorder = crazy! It shouldn't be this way! #bipolarclub #OCD",
1762,1425634234480402432,43,,Do you have a raw & vulnerable story that you need to put to rest? Personal Essays & Poetry. Editor/Founder @matters_poetry. Visit https://t.co/Js0HdbQgPX,2021-10-21 14:49:34,"“But the lines — oh! The lines,
they are broken as I find” — NEBOH https://t.co/NzSxktQ4Ol #poetry #ocd","['poetry', 'ocd']"
1763,1411504836,623,"Tempe, AZ",✝️👴🏿⛈🌨🇳🇬✊🏿🏈🏀🛹🛸⚽️🎾🏓🏸🥏🎸🎼🎮🚼🚼🚼🚼🚼 What I do now https://t.co/b1skHw1iuQ,2021-10-21 14:40:56,"My OCD prohibits me from putting eggs back into the fridgermarator out of symmetry. If there’s an odd number of eggs, I shall cook the one. 
#OCD 
Also effects pumping gas, microwave use, elevator button pushing, thermostat setting, etc. https://t.co/4uraEuCIft",
1764,845789766826311680,1954,Was Canada. Now UK. CH next?,"Author of One Of Us Has To Go, recommended by @OCDUK

""Unusual, vivid, palpable""

German expat in Emot. Contamination exile

https://t.co/xotiD21AFG…

OCD 🤢",2021-10-21 14:38:11,"In only 2 months' time (TWO 😯), I shall be in my beloved but so very emotionally-contaminated Zurich, taking nice clothes to wear with me and not my old stuff that I could then throw away on my return.

I'm soooo excited &amp; soooo scared at the same time. 🙃😯😊😱

#OCD &amp; #zurich",
1765,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 14:30:31,"OCD treatment without medication - Online #Mindfulness Therapist for #OCD.
Visit: https://t.co/4fEstJ0J1i #OCDrecovery #OCDawareness #OnlineTherapistforOCD","['Mindfulness', 'OCD']"
1766,831517369268895744,180,,,2021-10-21 14:30:02,"Do not play with the food-#digitalart — Hive https://t.co/mKpKp7jCgU 
#posh #originalcontent #OCD #hiveworks #hive $hive #arte #digitalart   #hiveworks #hiveblogshare #hivetrending #wildness #food #gilda #pintxo #photoshop","['digitalart', 'posh', 'originalcontent', 'OCD', 'hiveworks', 'hive']"
1767,1239293533355298817,256,"Vancouver, British Columbia","Transformation leader, TEDx speaker, shift maker, author. Connect with me at https://t.co/QRa3hdewcP or @makeoneshift on Instagram",2021-10-21 14:23:08,Hi #writerslift and #writingcommmunity - I’m a new author and wanted to share I will be doing a #TEDx on 20th Nov speaking to thriving in uncertainty (something I blog about.) #AuthorsOfTwitter #complexity #OCD #speaker https://t.co/RNAT7nKgF1,"['writerslift', 'writingcommmunity', 'TEDx']"
1768,450894901,190,"Winston-Salem, NC",Psychological and Medical Support for Safety Sensitive Employers,2021-10-21 14:01:00,"What is OCD?🧠

OCD is a mental disorder where obsessions and compulsions that take up at least an hour a day and cause distress. Nearly 1 in 40 adults and 1 in 100 children struggle with OCD. With proper treatment, OCD can be very manageable! #NIMH #OCDAwarenessMonth #OCD https://t.co/2Lezp3IhM4",
1769,1087544111920545797,9,The Dojo,definitely financial advice...probably...,2021-10-21 13:44:34,Nothing will make you realize how unsymmetrical you’re face is more than trying to even out your beard…… #beard #OCD,"['beard', 'OCD']"
1770,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 13:30:04,Online Therapist for Obsessive Compulsive Disorder https://t.co/4fEstIJ89K #OCD,['OCD']
1771,89593661,242,Indonesia,"A seeker, searching for the meaning in this brief time we call it life.

❤🌏🌱She/Her | Random Good Vibes | Nature | Google Local Guide Lvl. 8 | Lover | Loved",2021-10-21 13:23:24,"The bathroom tiles in my new place just felt not right, so I try to rearrange them with collage app. The pattern should be nice as I guess. Now I can sleep well... 😅 #OCD https://t.co/CfWTxWBfcl",
1772,1436258074852044830,71,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",2021-10-21 13:18:41,"Lovely meeting with my PhD supervisor. Easy chat, general catchup. Talking about grabbing lunch and walking our dogs together in a couple of weeks. No pressure about work at all and I am so grateful I can get myself together first. #mentalhealth #bipolar #anxiety #OCD",
1773,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 13:10:01,Online Therapist for Obsessive Compulsive Disorder via Skype. Inquiries welcome! Go to: https://t.co/4fEstIJ89K #OCD #OCDtreatment #OCDrecovery,
1774,1194647567075815424,35,"Ciudad Bolívar, Venezuela.","I like motoring, motorcycling, sport in general.",2021-10-21 13:00:24,"Friend today I bring you a post about the end of season FIM World Championship: WorldSBK. The same was published on my #Hive blockchain #Blog, in the @FullSports6 community. 

#Preview #Motorcycling #Racing #Sports #Motorsport #OCD #Posh #hiveblogshare 
 
https://t.co/8vHkvXwrX7",
1775,2217706159,4210,"Ghaziabad, India","#Doctor, #Wife, #Mother, #RomanceWriter, #Poet #Indie, #MiddleGrade fiction, #Teacher, #crochet, #She/Her, #TheatreOfTheOppressed",2021-10-21 12:33:04,"#TuesdayBookBlog I’LL PRAY WHEN I’M DYING by Stephen J. Golds (@SteveGone58) The best fictional depiction of OCD I’ve ever read. Hard-hitting, tough, and non-PC. Fabulous #OCD #noir https://t.co/1LZxpQTKoy via @OlgaNM7",['TuesdayBookBlog']
1776,1349586220108533768,400,,"The one stop solution for everything that relates to the 'Mind'
Visit us at https://t.co/apb7g7la5w
Follow at https://t.co/Y7m3ZfqDgE",2021-10-21 12:30:01,"How OCD Rumination impacts your life.

#mindhelp #Mentalhealth #OCD  #OCDawarenessweek #Rumination https://t.co/l0N0oYFRew","['mindhelp', 'Mentalhealth', 'OCD', 'OCDawarenessweek', 'Rumination']"
1777,2710205588,129,Belgium,"Streaming on 19:30 CEST Mo/We/Fr/Sa
Dyspraxic streamer
Owner of A_FORG
Bannerdesign @tessa_creative
Avatar https://t.co/JJzAxUarLA
Music @inversephase",2021-10-21 12:21:14,"PSA to all #streamers: when you get a notification, I start automatically checking my own apps and as I have #OCD be forced to spend at least a few minutes reading all muted channels I'm on to get rid of the obsession. Please keep that in mind and mute them, thx :)","['streamers', 'OCD']"
1778,1436258074852044830,71,,"Anonymised account discussing day to day life, #Mentalhealth, #Bipolar, #Anxiety, and #OCD. UK based. 🏳️‍🌈",2021-10-21 11:42:32,Lithium clinic called. Lithium levels at .5mmol/l. Wife has continued to notice small differences (yay!). Increasing dose again tomorrow to hopefully reach therapeutic levels (aim .7mmol/l) and hopefully I'll start to notice things myself. #mentalhealth #bipolar #anxiety #OCD,
1779,1116255930553860096,623,Surrey,"Free NHS IAPT Talking Therapies. This account is not monitored regularly.  For MH crisis: GP, A&E, NHS 111, Samaritans 116 123, SABP crisis line 0800 915 4644.",2021-10-21 11:22:35,"OCD is often misunderstood as meaning just being very clean, but it can be more than this and distressing to sufferers. To explore how talking therapies could help you, call us on 0300 330 5450 or visit https://t.co/V7GWy3MOy9 #OCD #mentalhealth #CBT #Surrey #NHS #IAPT https://t.co/OP3uDr8HLJ",
1780,772515514136526848,374,"England, United Kingdom","Online Therapy via Video-Calls with Chartered Clinical Psychologist, Therapist, & OCD Specialist | Evidence-Based Therapy ~ CBT (ERP, ACT, CFT) & Buddhism ☸",2021-10-21 11:15:13,"OCD can be viewed as a storyteller that focuses upon provoking our fears &amp; disgust.

#mentalhealth #OCD #livingwithOCD #OCDrecovery #obsessivecompulsivedisorder","['mentalhealth', 'OCD']"
1781,89962967,29196,"Boulder CO, USA","Peter Strong - Psychotherapist specializing in #MindfulnessTherapy via Skype for #Anxiety, #Agoraphobia, #OCD, #Depression, #PTSD & #Addiction. #OnlineTherapy",2021-10-21 11:10:01,Online Psychotherapy for #OCD https://t.co/wCjfIfXsZo,['OCD']
1782,2735274104,9272,,"Help us give hope to millions as we go beyond genetics & drugs to find safer, more effective treatments for Tourette syndrome & other tic disorders.",2021-10-21 11:09:56,Natural therapies for #OCD can relieve symptoms &amp; prevent embarrassment. Read more... https://t.co/zX9GZTzbuK #AlternativeTreatments,"['OCD', 'AlternativeTreatments']"
1783,894509027366973440,9,Mayfair,Stress reduction and personal  transformation clinic in London Mayfair.,2021-10-21 11:01:26,"Retweet to those who really needs to see this message today. https://t.co/HA1LzLgwMo 

#depression #mentalhealth #stress #health #selfcare #mindfulness #wellness #selflove #mentalillness #motivation #mentalhealthawareness #recovery #meditation #love #happiness #anxiety #ocd #ptsd https://t.co/bNGAmZGSuG","['depression', 'mentalhealth']"
